"﻿""Date""",Marketplace,ASIN,SKU,Name,SalesOrganic,SalesPPC,SalesSponsoredProducts,SalesSponsoredDisplay,UnitsOrganic,UnitsPPC,UnitsSponsoredProducts,UnitsSponsoredDisplay,Refunds,PromoValue,SponsoredProducts,SponsoredDisplay,SponsoredВrands,SponsoredBrandsVideo,Google ads,Facebook ads,GiftWrap,Shipping,Refund Commission,Refund Principal,Refund Promotion,Refund RefundCommission,Refund RestockingDeductionPrincipal,Value of returned items,ProductCost Unsellable Refunds,Commission,COMPENSATED_CLAWBACK,FBADisposalFee,FBAInboundConvenienceFee,FBALongTermStorageFee,FBAPerUnitFulfillmentFee,(MCF),FBAStorageFee,FREE_REPLACEMENT_REFUND_ITEMS,GlobalInboundTransportationFreight,MISSING_FROM_INBOUND,MISSING_FROM_INBOUND_CLAWBACK,REVERSAL_REIMBURSEMENT,STARStorageFee,WAREHOUSE_DAMAGE,WAREHOUSE_LOST,EstimatedPayout,ProductCost Sales,ProductCost Non-Amazon,ProductCost MultichannelCosts,ProductCost MissingFromInbound,ProductCost CostOfMissingReturns,VAT,GrossProfit,NetProfit,Margin,Real ACOS,Sessions,Unit Session Percentage,Ads spend,Sellable Returns %,ROI,Fulfillment Channel,Expenses
05/02/2026,Amazon.com,B08DDJCQKF,amzn.gr.B08DDJCQKF-FBA-2026-2KV3golik-LN,Cross Stitch Kits For Beginners. 5 Stamped Cross Stitch Kits for Kids.Needlepoint Kits For Beginners. Embroidery Kit For Kids. Crossstitch Kit For Beginners. Girls cross stitch kit Backpack Charms,15.98,0.00,0.00,0.00,1,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.40,0.00,0.00,0.00,0.00,-4.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.38,0.00,0.00,0.00,0.00,0.00,0.00,9.38,9.38,58.70,0.00,0,0.00,0.00,0.00,0.00,FBA,0.00
05/02/2026,Amazon.com.mx,B09WQSBZY7,DH-0K32-KCGU,Fairy Sewing Kits for Little Girls 5 Easy Projects for Childrens Kid Crafts Make Your Own Felt Pillow Plush Craft Kit My First Sewing Kit Learn to Sew,23.86,0.00,0.00,0.00,1,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.58,0.00,0.00,0.00,0.00,-9.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.65,-3.00,0.00,0.00,0.00,0.00,0.00,7.65,7.65,32.06,0.00,2,50.00,0.00,0.00,255.00,FBA,0.00
05/02/2026,Amazon.ca,B0BNDVTTSH,4V-ROEZ-AH0J,"CRAFTILOO Ballerina Dancers Sewing Kit for Kids, Fun and Educational Craft Set for Boys and Girls Age 5-12, Sew Your Own Felt Ballerina Craft Kit for Beginners",0.00,0.00,0.00,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,0.00,0.00,FBA,0.00
05/02/2026,Amazon.com,B08DJYBH4D,6B-PLIR-RTAZ,"5 Stamped Embroidery kit With Embroidery Patterns. Embroidery Kit For Beginners, Needlepoint Kits For Beginners. Best Beginner Embroidery Kit For Kids Embroidery Starter Kit Cross Stitch Kits",0.00,0.00,0.00,0.00,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,-19.98,0.00,-0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-17.58,0.00,0.00,0.00,0.00,0.00,0.00,-17.58,-17.58,0.00,0.00,0,0.00,0.00,0.00,0.00,FBA,0.00
05/02/2026,Amazon.com,B09BRC2VYV,8J-OJ6V-GBVI,CRAFTILOO Unicorn Latch Hook Pouch and Heart Needlepoint Cross Body Bag Pre Printed Arts and Crafts Sewing kit,0.00,0.00,0.00,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,FBA,0.00
05/02/2026,Amazon.ca,B09X55KL2C,8P-17QD-1L6J,10 Pre-Stamped Embroidery Patterns for Beginners Embroidery Kit for Kids Girls Needlepoint Kits for Beginners Cross Stitch Craft Sewing Perfect for Ages 7-13,0.00,0.00,0.00,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,0.00,0.00,FBA,0.00
05/02/2026,Amazon.com.mx,B09X55KL2C,8P-17QD-1L6J,10 Pre-Stamped Embroidery Patterns for Beginners Embroidery Kit for Kids Girls Needlepoint Kits for Beginners Cross Stitch Craft Sewing Perfect for Ages 7-13,0.00,0.00,0.00,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14,0.00,0.00,0.00,0.00,FBA,0.00
05/02/2026,Amazon.com,B0C5S1FW5L,9T-QHPL-XA2E,CRAFTILOO Embroidery Kit for Beginners Cross Stitch Kits for Beginners Needlepoint Kits for Adults Embroidery Kits Butterfly,0.00,0.00,0.00,0.00,0,0,0,0,0,0.00,-3.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.65,0.00,0.00,0.00,0.00,0.00,0.00,-3.65,-3.65,0.00,0.00,0,0.00,-3.65,0.00,0.00,FBA,0.00
05/02/2026,Amazon.ca,B09WQSBZY7,DH-0K32-KCGU,Fairy Sewing Kits for Little Girls 5 Easy Projects for Childrens Kid Crafts Make Your Own Felt Pillow Plush Craft Kit My First Sewing Kit Learn to Sew,0.00,0.00,0.00,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,0.00,0.00,FBA,0.00
05/02/2026,Amazon.com,B0CP2KCF9R,DV-7AST-XFZG,CRAFTILOO Embroidery Kits for Adults Hand Embroidery kit for Beginners with Stamped Embroidery Patterns Starter Embroidery Kit. Needlepoint kit Cross Stitch kit for Teens& Adults Cactus,0.00,0.00,0.00,0.00,0,0,0,0,0,0.00,-0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.38,0.00,0.00,0.00,0.00,0.00,0.00,-0.38,-0.38,0.00,0.00,0,0.00,-0.38,0.00,0.00,FBA,0.00
05/02/2026,Amazon.com.mx,B08DDJCQKF,FH-FMO5-Y9LJ,Cross Stitch Kits For Beginners. 5 Stamped Cross Stitch Kits for Kids.Needlepoint Kits For Beginners. Embroidery Kit For Kids. Crossstitch Kit For Beginners. Girls cross stitch kit Backpack Charms,0.00,0.00,0.00,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,0.00,0.00,FBA,0.00
05/02/2026,Amazon.com.mx,B0B3PGPVV5,W1-ASV2-SQO1,CRAFTILOO DIY Rug 3D Unicorn Pouch Latch Hook Kits for Kids Sewing Set for Girls Beginners Latchkits Ages 6-12,0.00,0.00,0.00,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,0.00,0.00,FBA,0.00
05/02/2026,Amazon.com,B0B1935V5N,Y5-L0PV-8AS4,CRAFTILOO Dogs Cross Stitch Kits for Beginners. 5 Stamped Cross Stitch Kits for Kids.Needlepoint Kits for Beginners. Embroidery Kit for Kids. Crossstitch Kit for Beginners. (Dogs),0.00,0.00,0.00,0.00,0,0,0,0,0,0.00,-10.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-10.19,0.00,0.00,0.00,0.00,0.00,0.00,-10.19,-10.19,0.00,0.00,0,0.00,-10.19,0.00,0.00,FBA,0.00
05/02/2026,Amazon.ca,B08L8BHD4Z,U9-D41T-LM8J,5 Stamped Superhero Cross Stitch Beginner Projects for Kids Needlepoint Starter kit Sewing Set for Backpack Charms…,0.00,0.00,0.00,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,0.00,0.00,FBA,0.00
05/02/2026,Amazon.ca,B09HVDNFMR,N7-TUSA-2329,Pre Printed Needlepoint Wallet Kit for Kids Embroidery Arts and Crafts Set Cross Stitch Sewing Kit (Cat),0.00,0.00,0.00,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,0.00,0.00,FBA,0.00
05/02/2026,Amazon.com.mx,B0B18ZRRCQ,S4-XEVS-W1IV,CRAFTILOO Cats Cross Stitch Kits for Beginners. 5 Stamped Cross Stitch Kits for Kids.Needlepoint Kits for Beginners. Embroidery Kit for Kids. Girls Cross Stitch kit (Cats),0.00,0.00,0.00,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,FBA,0.00
05/02/2026,Amazon.com.mx,B0B18ZHYKR,V5-VHHP-2KSO,Safari Animals Cross Stitch Kits for Beginners. 5 Stamped Cross Stitch Kits for Kids.Needlepoint Kits for Beginners. Embroidery Kit for Kids. Crossstitch Kit for Beginners. Girls Cross Stitch kit,0.00,0.00,0.00,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,FBA,0.00
05/02/2026,Amazon.com.mx,B07D6D95NG,O9-70DP-C5J6,Fuse Beads kit of 1500 Large 10MM Melty Beads Perfect for Ages 4-7 with 48 Patterns and pegboard Arts and Crafts for Girls and Boys,0.00,0.00,0.00,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,66.67,0.00,0.00,0.00,FBA,0.00
05/02/2026,Amazon.com,B0CRHX8G72,LT-FTSD-X1VT,CRAFTILOO I Am The Storm Embroidery kit for Beginners .Beginner Embroidery kit for Adults with Stamped Embroidery Patterns. Embroidery Kits for Adults.Embroidery Starter Kit. Cross Stitch Kit,0.00,0.00,0.00,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,FBA,0.00
05/02/2026,Amazon.com,B0C5S1FW5L,amzn.gr.9T-QHPL-XA2E-1MnBbPzyA4wp5zZ0-VG,CRAFTILOO Embroidery Kit for Beginners Cross Stitch Kits for Beginners Needlepoint Kits for Adults Embroidery Kits Butterfly,0.00,0.00,0.00,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,0.00,0.00,FBA,0.00
05/02/2026,Amazon.com,B0CQHMJWR9,LF-EYO7-0W17,Hand Embroidery kit for Beginners .Beginner embroidery kit for adults with Stamped Embroidery Patterns. Embroidery Kits for adults.Embroidery Starter Kit. Cross Stitch Kit.Needlepoin kit Goldfish,0.00,0.00,0.00,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,FBA,0.00
05/02/2026,Amazon.ca,B0F8DG32H5,7P-PGQW-ADJU,"CRAFTILOO Knitting Kit for Kids – Beginner Knitting Kit to Make a Hat & Cat – Quick Knit Loom Kit with Yarn, Tools & Instructions",0.00,0.00,0.00,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,FBA,0.00
05/02/2026,Amazon.ca,B0BP8GCK1G,KS-48AQ-488J,"Fairy Elves Sewing Kit for Kids, Fun and Educational Fairytale Craft Set for Boys and Girls Age 7-12, Sew Your Own Felt Fairy Craft Kit for Beginners (Garden Rainbow Fairies Kit)",0.00,0.00,0.00,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,FBA,0.00
05/02/2026,Amazon.com,B09HVDYMDK,VQ-PY1H-RED1,Pre Printed Needlepoint Wallet Kit for Kids Embroidery Arts and Crafts Set Cross Stitch Sewing Kit (Mermaid),0.00,0.00,0.00,0.00,0,0,0,0,0,0.00,-4.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.54,0.00,0.00,0.00,0.00,0.00,0.00,-4.54,-4.54,0.00,0.00,22,0.00,-4.54,0.00,0.00,FBA,0.00
05/02/2026,Amazon.ca,B0FHMRQWRX,MW-AU5S-KO94,"CRAFTILOO Latch Hook Kit for Kids Rug DIY Pillow Craft with Hook, Precut Yarn, Easy to Follow Pattern Cute Designs with Wise Owl Ages 6+",0.00,0.00,0.00,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,FBA,0.00
05/02/2026,Amazon.com,B09HVSLBS6,KM-QL7C-QZMZ,CRAFTILOO Pre Printed Needlepoint Wallet kit for Kids Embroidery Arts and Crafts Sewing Set Cross Stitch (Cat&Dog),0.00,0.00,0.00,0.00,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.70,-17.98,0.00,-0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-15.82,0.00,0.00,0.00,0.00,0.00,0.00,-15.82,-15.82,0.00,0.00,0,0.00,0.00,0.00,0.00,FBA,0.00
05/02/2026,Amazon.com,B08DJYBH4D,FBA18ZPCFQSC.missing2,"5 Stamped Embroidery kit With Embroidery Patterns. Embroidery Kit For Beginners, Needlepoint Kits For Beginners. Best Beginner Embroidery Kit For Kids Embroidery Starter Kit Cross Stitch Kits",0.00,0.00,0.00,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,0.00,0.00,FBA,0.00
05/02/2026,Amazon.com,B09HVCCNM2,KL-L7KN-R85L,Pre Printed Needlepoint Wallet Kit for Kids Embroidery Arts and Crafts Set Cross Stitch Sewing Latch Hook Kit (Unicorn),0.00,0.00,0.00,0.00,0,0,0,0,0,0.00,-8.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-8.50,0.00,0.00,0.00,0.00,0.00,0.00,-8.50,-8.50,0.00,0.00,15,0.00,-8.50,0.00,0.00,FBA,0.00
05/02/2026,Amazon.com.mx,B08L8BHD4Z,U9-D41T-LM8J,5 Stamped Superhero Cross Stitch Beginner Projects for Kids Needlepoint Starter kit Sewing Set for Backpack Charms…,0.00,0.00,0.00,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,FBA,0.00
05/02/2026,Amazon.com,B0BWSGRTB1,amzn.gr.IL-ASZW-OF77--CK3qtVodJr59Wsx-LN,CRAFTILOO Embroidery Kit for Beginners Cross Stitch Kits for Beginners Embroidery Kits for Adults Cross Stitch kit Beginner Embroidery kit for Adults Cat,0.00,0.00,0.00,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7,0.00,0.00,0.00,0.00,FBA,0.00
05/02/2026,Amazon.com.mx,B096MYBLS1,JI-I7Y7-VC9R,12 Pre-Cut Mini Treats Dessert Fun Kids Sewing Kit for Kids Ages 8-12 Children Beginners Sewing kit Kid Crafts Make Your Own Felt Pillow Plush Craft Kit Girls and Boys Art Craft Kits Learn to Sew Kit,0.00,0.00,0.00,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,FBA,0.00
05/02/2026,Amazon.com,B0F8R6J7JR,XP-P2WC-9YOW,"CRAFTILOO Latch Hook Kit for Kids Rug DIY Pillow Craft with Hook, Precut Yarn, Easy to Follow Pattern Cute Designs with Googley Eyes Heart Ages 6+",0.00,0.00,0.00,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33,0.00,0.00,0.00,0.00,FBA,0.00
05/02/2026,Amazon.com,B0BWSGRTB1,IL-ASZW-OF77,CRAFTILOO Embroidery Kit for Beginners Cross Stitch Kits for Beginners Embroidery Kits for Adults Cross Stitch kit Beginner Embroidery kit for Adults Cat,0.00,0.00,0.00,0.00,0,0,0,0,0,0.00,-10.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.01,0.00,0.00,0.00,0.00,0.00,0.00,-1.01,-1.01,0.00,0.00,0,0.00,-10.60,0.00,0.00,FBA,0.00
05/02/2026,Amazon.com,B0B1935V5N,amzn.gr.Y5-L0PV-8AS4-The3kFTpj9o5I43R-AC,CRAFTILOO Dogs Cross Stitch Kits for Beginners. 5 Stamped Cross Stitch Kits for Kids.Needlepoint Kits for Beginners. Embroidery Kit for Kids. Crossstitch Kit for Beginners. (Dogs),0.00,0.00,0.00,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9,0.00,0.00,0.00,0.00,FBA,0.00
05/02/2026,Amazon.com,B0BWSGRTB1,amzn.gr.IL-ASZW-OF77-LGgzpL-GP7LaSni4-VG,CRAFTILOO Embroidery Kit for Beginners Cross Stitch Kits for Beginners Embroidery Kits for Adults Cross Stitch kit Beginner Embroidery kit for Adults Cat,0.00,0.00,0.00,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9,0.00,0.00,0.00,0.00,FBA,0.00
06/02/2026,Amazon.com,B08DDJCQKF,FH-FMO5-Y9LJ,Cross Stitch Kits For Beginners. 5 Stamped Cross Stitch Kits for Kids.Needlepoint Kits For Beginners. Embroidery Kit For Kids. Crossstitch Kit For Beginners. Girls cross stitch kit Backpack Charms,339.66,179.82,179.82,0.00,17,9,9,0,5,0.00,-103.61,-1.66,0.00,-4.50,0.00,0.00,0.00,0.00,15.61,-104.00,0.00,-3.12,0.00,0.00,0.00,-78.00,0.00,0.00,0.00,0.00,-109.20,0.00,-100.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.14,-104.00,0.00,0.00,0.00,0.00,0.00,-73.86,-73.86,-14.22,21.13,252,10.32,-109.77,0.00,-71.02,FBA,0.00
06/02/2026,Amazon.com,B09THLVFZK,RV-FA22-4WFQ,"24,000 Mini Fuse Beads Kit for Adults - 48 Colors Tiny 2.6mm Beads, 5 Pegboards, 2 Tweezers - Compatible with Hama, Melty, Iron Craft - Bulk Storage",435.24,257.24,257.24,0.00,13,8,8,0,1,0.00,-121.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.95,-32.98,0.00,-0.99,0.00,8.30,0.00,-103.93,0.00,0.00,0.00,0.00,-124.32,0.00,-94.47,0.00,0.00,0.00,0.00,16.25,0.00,0.00,0.00,235.52,-174.30,0.00,0.00,0.00,0.00,0.00,69.52,69.52,10.04,17.54,256,8.20,-121.47,100.00,39.89,FBA,0.00
06/02/2026,Amazon.com,B09WQSBZY7,DH-0K32-KCGU,Fairy Sewing Kits for Little Girls 5 Easy Projects for Childrens Kid Crafts Make Your Own Felt Pillow Plush Craft Kit My First Sewing Kit Learn to Sew,241.78,153.86,153.86,0.00,11,7,7,0,1,0.00,-91.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.30,-21.98,0.00,-0.66,0.00,0.00,0.00,-59.40,0.00,0.00,-0.09,0.00,-75.60,0.00,-64.18,0.00,0.00,0.00,0.00,12.78,0.00,0.00,0.00,98.18,-54.00,0.00,0.00,0.00,0.00,0.00,44.18,44.18,11.17,23.16,215,8.37,-91.63,0.00,81.81,FBA,0.00
